data,hora,num,ssid,bssid,rssi,canal,ambiente
24/10/2025,7:35:35,3,Asterisk Server,18:0d:2c:7f:f5:9c,-78,11,Lab. Informática 09
24/10/2025,7:35:35,3,IFPB,b8:11:4b:1d:1e:40,-83,6,Lab. Informática 09
24/10/2025,7:35:35,3,GPDS,00:26:5a:66:55:ef,-85,6,Lab. Informática 09
24/10/2025,7:35:35,3,IFPB-Sala_Professor_14,48:51:cf:81:b0:9e,-87,2,Lab. Informática 09
24/10/2025,7:35:35,3,TP-Link_C3CB,d8:0d:17:3e:c3:cb,-87,3,Lab. Informática 09
24/10/2025,7:35:35,3,UA2-MiniLab,60:32:b1:2d:66:c3,-89,6,Lab. Informática 09
24/10/2025,7:35:35,3,IFPB,e4:4e:2d:85:4c:60,-90,1,Lab. Informática 09
24/10/2025,7:35:35,3,IFPB-VISITANTE,e4:4e:2d:85:4c:62,-90,1,Lab. Informática 09
24/10/2025,7:35:35,3,Lab Redes Convergentes,64:70:02:99:fe:f4,-91,6,Lab. Informática 09
24/10/2025,7:35:35,3,NUNYA_Room_2.4GHz,cc:32:e5:0c:fc:2b,-92,4,Lab. Informática 09
24/10/2025,7:35:35,3,IFPB-Sala_13,e8:94:f6:b9:2f:46,-92,10,Lab. Informática 09
24/10/2025,7:35:44,4,IFPB,84:f1:47:54:7f:20,-58,6,Lab. Informática 09
24/10/2025,7:35:44,4,IFPB-VISITANTE,84:f1:47:54:7f:22,-58,6,Lab. Informática 09
24/10/2025,7:35:44,4,APTelefonia,58:10:8c:91:f3:aa,-65,1,Lab. Informática 09
24/10/2025,7:35:44,4,IFPB-Sala_Professor_14,24:fd:0d:57:19:26,-68,2,Lab. Informática 09
24/10/2025,7:35:44,4,IFPB TCC,d8:5d:4c:86:7e:66,-70,1,Lab. Informática 09
24/10/2025,7:35:44,4,Intelbras,18:0d:2c:7f:eb:ac,-77,11,Lab. Informática 09
24/10/2025,7:35:44,4,Lab. de Sinais Digitais,18:d6:c7:f9:37:2f,-78,11,Lab. Informática 09
24/10/2025,7:35:44,4,TP-Link_1324,7c:f1:7e:8d:13:22,-79,4,Lab. Informática 09
24/10/2025,7:35:44,4,Asterisk Server,18:0d:2c:7f:f5:9c,-79,11,Lab. Informática 09
24/10/2025,7:35:44,4,IFPB,b8:11:4b:1d:1e:40,-83,6,Lab. Informática 09
24/10/2025,7:35:44,4,IFPB-Sala_Professor_14,48:51:cf:81:b0:9e,-84,2,Lab. Informática 09
24/10/2025,7:35:44,4,IFPB-VISITANTE,b8:11:4b:1d:1e:42,-84,6,Lab. Informática 09
24/10/2025,7:35:44,4,TP-Link_C3CB,d8:0d:17:3e:c3:cb,-86,3,Lab. Informática 09
24/10/2025,7:35:44,4,GPDS,00:26:5a:66:55:ef,-87,6,Lab. Informática 09
24/10/2025,7:35:44,4,IFPB-VISITANTE,e4:4e:2d:85:4c:62,-88,1,Lab. Informática 09
24/10/2025,7:35:44,4,UA2-MiniLab,60:32:b1:2d:66:c3,-88,6,Lab. Informática 09
24/10/2025,7:35:44,4,Lab Redes Convergentes,64:70:02:99:fe:f4,-91,6,Lab. Informática 09
24/10/2025,7:35:44,4,IFPB-Sala_13,e8:94:f6:b9:2f:46,-92,10,Lab. Informática 09
24/10/2025,7:35:44,4,LIMPEZA,54:e6:fc:cf:22:de,-93,6,Lab. Informática 09
24/10/2025,7:35:44,4,NUNYA_Room_2.4GHz,cc:32:e5:0c:fc:2b,-96,4,Lab. Informática 09
24/10/2025,7:35:53,5,IFPB,84:f1:47:54:7f:20,-59,6,Lab. Informática 09
24/10/2025,7:35:53,5,IFPB-VISITANTE,84:f1:47:54:7f:22,-59,6,Lab. Informática 09
24/10/2025,7:35:53,5,APTelefonia,58:10:8c:91:f3:aa,-61,1,Lab. Informática 09
24/10/2025,7:35:53,5,IFPB TCC,d8:5d:4c:86:7e:66,-69,1,Lab. Informática 09
24/10/2025,7:35:53,5,IFPB-Sala_Professor_14,24:fd:0d:57:19:26,-70,2,Lab. Informática 09
24/10/2025,7:35:53,5,Asterisk Server,18:0d:2c:7f:f5:9c,-75,11,Lab. Informática 09
24/10/2025,7:35:53,5,Intelbras,18:0d:2c:7f:eb:ac,-79,11,Lab. Informática 09
24/10/2025,7:35:53,5,Lab. de Sinais Digitais,18:d6:c7:f9:37:2f,-79,11,Lab. Informática 09
24/10/2025,7:35:53,5,TP-Link_1324,7c:f1:7e:8d:13:22,-80,4,Lab. Informática 09
24/10/2025,7:35:53,5,TP-Link_C3CB,d8:0d:17:3e:c3:cb,-84,3,Lab. Informática 09
24/10/2025,7:35:53,5,IFPB,b8:11:4b:1d:1e:40,-84,6,Lab. Informática 09
24/10/2025,7:35:53,5,IFPB-Sala_Professor_14,48:51:cf:81:b0:9e,-85,2,Lab. Informática 09
24/10/2025,7:35:53,5,GPDS,00:26:5a:66:55:ef,-86,6,Lab. Informática 09
24/10/2025,7:35:53,5,IFPB-VISITANTE,e4:4e:2d:85:4c:62,-88,1,Lab. Informática 09
24/10/2025,7:35:53,5,IFPB,e4:4e:2d:85:4c:60,-88,1,Lab. Informática 09
24/10/2025,7:35:53,5,UA2-MiniLab,60:32:b1:2d:66:c3,-90,6,Lab. Informática 09
24/10/2025,7:35:53,5,NUNYA_Room_2.4GHz,cc:32:e5:0c:fc:2b,-92,4,Lab. Informática 09
24/10/2025,7:35:53,5,LIMPEZA,54:e6:fc:cf:22:de,-92,6,Lab. Informática 09
24/10/2025,7:35:53,5,Lab Redes Convergentes,64:70:02:99:fe:f4,-92,6,Lab. Informática 09
24/10/2025,7:35:53,5,IFPB-Sala_13,e8:94:f6:b9:2f:46,-92,10,Lab. Informática 09
24/10/2025,7:37:30,6,IFPB-Sala_Professor_14,24:fd:0d:57:19:26,-63,2,Sala dos técnicos
24/10/2025,7:37:30,6,APTelefonia,58:10:8c:91:f3:aa,-68,1,Sala dos técnicos
24/10/2025,7:37:30,6,IFPB,84:f1:47:54:7f:20,-68,6,Sala dos técnicos
24/10/2025,7:37:30,6,IFPB-VISITANTE,84:f1:47:54:7f:22,-70,6,Sala dos técnicos
24/10/2025,7:37:30,6,TP-Link_C3CB,d8:0d:17:3e:c3:cb,-71,3,Sala dos técnicos
24/10/2025,7:37:30,6,IFPB TCC,d8:5d:4c:86:7e:66,-73,1,Sala dos técnicos
24/10/2025,7:37:30,6,Asterisk Server,18:0d:2c:7f:f5:9c,-74,11,Sala dos técnicos
24/10/2025,7:37:30,6,Lab. de Sinais Digitais,18:d6:c7:f9:37:2f,-77,11,Sala dos técnicos
24/10/2025,7:37:30,6,IFPB-Sala_Professor_14,48:51:cf:81:b0:9e,-78,2,Sala dos técnicos
24/10/2025,7:37:30,6,Intelbras,18:0d:2c:7f:eb:ac,-80,11,Sala dos técnicos
24/10/2025,7:37:30,6,TP-Link_1324,7c:f1:7e:8d:13:22,-81,4,Sala dos técnicos
24/10/2025,7:37:30,6,IFPB,84:f1:47:54:96:e0,-82,6,Sala dos técnicos
24/10/2025,7:37:30,6,IFPB,84:f1:47:54:fd:c0,-83,1,Sala dos técnicos
24/10/2025,7:37:30,6,IFPB-VISITANTE,84:f1:47:54:fd:c2,-83,1,Sala dos técnicos
24/10/2025,7:37:30,6,IFPB-VISITANTE,84:f1:47:54:96:e2,-83,6,Sala dos técnicos
24/10/2025,7:37:30,6,UA2-MiniLab,60:32:b1:2d:66:c3,-83,6,Sala dos técnicos
24/10/2025,7:37:30,6,IFPB,e4:4e:2d:85:4c:60,-85,1,Sala dos técnicos
24/10/2025,7:37:30,6,IFPB-VISITANTE,e4:4e:2d:85:4c:62,-85,1,Sala dos técnicos
24/10/2025,7:37:30,6,IFPB-Sala_13,e8:94:f6:b9:2f:46,-85,10,Sala dos técnicos
24/10/2025,7:37:30,6,NUNYA_Room_2.4GHz,cc:32:e5:0c:fc:2b,-87,4,Sala dos técnicos
24/10/2025,7:37:30,6,GPDS,00:26:5a:66:55:ef,-88,6,Sala dos técnicos
24/10/2025,7:37:30,6,moto g(7) play 8270,86:5d:e9:c5:47:8c,-93,1,Sala dos técnicos
24/10/2025,7:37:30,6,Lab Redes Convergentes,64:70:02:99:fe:f4,-93,6,Sala dos técnicos
24/10/2025,7:37:30,6,LIMPEZA,54:e6:fc:cf:22:de,-94,6,Sala dos técnicos
24/10/2025,7:37:39,7,IFPB-Sala_Professor_14,24:fd:0d:57:19:26,-68,2,Sala dos técnicos
24/10/2025,7:37:39,7,IFPB,84:f1:47:54:7f:20,-68,6,Sala dos técnicos
24/10/2025,7:37:39,7,IFPB-VISITANTE,84:f1:47:54:7f:22,-68,6,Sala dos técnicos
24/10/2025,7:37:39,7,APTelefonia,58:10:8c:91:f3:aa,-69,1,Sala dos técnicos
24/10/2025,7:37:39,7,IFPB TCC,d8:5d:4c:86:7e:66,-73,1,Sala dos técnicos
24/10/2025,7:37:39,7,TP-Link_C3CB,d8:0d:17:3e:c3:cb,-77,3,Sala dos técnicos
24/10/2025,7:37:39,7,Intelbras,18:0d:2c:7f:eb:ac,-77,11,Sala dos técnicos
24/10/2025,7:37:39,7,IFPB,84:f1:47:54:96:e0,-81,6,Sala dos técnicos
24/10/2025,7:37:39,7,Lab. de Sinais Digitais,18:d6:c7:f9:37:2f,-81,11,Sala dos técnicos
24/10/2025,7:37:39,7,IFPB-VISITANTE,84:f1:47:54:96:e2,-82,6,Sala dos técnicos
24/10/2025,7:37:39,7,Asterisk Server,18:0d:2c:7f:f5:9c,-82,11,Sala dos técnicos
24/10/2025,7:37:39,7,TP-Link_1324,7c:f1:7e:8d:13:22,-83,4,Sala dos técnicos
24/10/2025,7:37:39,7,IFPB,84:f1:47:54:fd:c0,-84,1,Sala dos técnicos
24/10/2025,7:37:39,7,IFPB-VISITANTE,84:f1:47:54:fd:c2,-84,1,Sala dos técnicos
24/10/2025,7:37:39,7,UA2-MiniLab,60:32:b1:2d:66:c3,-84,6,Sala dos técnicos
24/10/2025,7:37:39,7,IFPB-Sala_13,e8:94:f6:b9:2f:46,-84,10,Sala dos técnicos
24/10/2025,7:37:39,7,NUNYA_Room_2.4GHz,cc:32:e5:0c:fc:2b,-86,4,Sala dos técnicos
24/10/2025,7:37:39,7,Lab Redes Convergentes,64:70:02:99:fe:f4,-90,6,Sala dos técnicos
24/10/2025,7:37:39,7,GPDS,00:26:5a:66:55:ef,-91,6,Sala dos técnicos
24/10/2025,7:37:39,7,IFPB-Sala_Professor_14,48:51:cf:81:b0:9e,-94,2,Sala dos técnicos
24/10/2025,7:37:39,7,LIMPEZA,54:e6:fc:cf:22:de,-95,6,Sala dos técnicos
24/10/2025,7:37:49,8,IFPB-Sala_Professor_14,24:fd:0d:57:19:26,-59,2,Sala dos técnicos
24/10/2025,7:37:49,8,APTelefonia,58:10:8c:91:f3:aa,-65,1,Sala dos técnicos
24/10/2025,7:37:49,8,IFPB TCC,d8:5d:4c:86:7e:66,-66,1,Sala dos técnicos
24/10/2025,7:37:49,8,IFPB,84:f1:47:54:7f:20,-68,6,Sala dos técnicos
24/10/2025,7:37:49,8,IFPB-VISITANTE,84:f1:47:54:7f:22,-68,6,Sala dos técnicos
24/10/2025,7:37:49,8,Lab. de Sinais Digitais,18:d6:c7:f9:37:2f,-72,11,Sala dos técnicos
24/10/2025,7:37:49,8,Asterisk Server,18:0d:2c:7f:f5:9c,-72,11,Sala dos técnicos
24/10/2025,7:37:49,8,TP-Link_C3CB,d8:0d:17:3e:c3:cb,-74,3,Sala dos técnicos
24/10/2025,7:37:49,8,TP-Link_1324,7c:f1:7e:8d:13:22,-78,4,Sala dos técnicos
24/10/2025,7:37:49,8,IFPB-Sala_Professor_14,48:51:cf:81:b0:9e,-79,2,Sala dos técnicos
24/10/2025,7:37:49,8,IFPB,84:f1:47:54:96:e0,-79,6,Sala dos técnicos
24/10/2025,7:37:49,8,IFPB-VISITANTE,84:f1:47:54:96:e2,-79,6,Sala dos técnicos
24/10/2025,7:37:49,8,Intelbras,18:0d:2c:7f:eb:ac,-79,11,Sala dos técnicos
24/10/2025,7:37:49,8,UA2-MiniLab,60:32:b1:2d:66:c3,-80,6,Sala dos técnicos
24/10/2025,7:37:49,8,NUNYA_Room_2.4GHz,cc:32:e5:0c:fc:2b,-82,4,Sala dos técnicos
24/10/2025,7:37:49,8,GPDS,00:26:5a:66:55:ef,-83,6,Sala dos técnicos
24/10/2025,7:37:49,8,IFPB,84:f1:47:54:fd:c0,-85,1,Sala dos técnicos
24/10/2025,7:37:49,8,IFPB-VISITANTE,84:f1:47:54:fd:c2,-85,1,Sala dos técnicos
24/10/2025,7:37:49,8,IFPB-Sala_13,e8:94:f6:b9:2f:46,-88,10,Sala dos técnicos
24/10/2025,7:37:49,8,LIMPEZA,54:e6:fc:cf:22:de,-94,6,Sala dos técnicos
24/10/2025,7:37:58,9,IFPB-Sala_Professor_14,24:fd:0d:57:19:26,-58,2,Sala dos técnicos
24/10/2025,7:37:58,9,IFPB TCC,d8:5d:4c:86:7e:66,-67,1,Sala dos técnicos
24/10/2025,7:37:58,9,APTelefonia,58:10:8c:91:f3:aa,-70,1,Sala dos técnicos
24/10/2025,7:37:58,9,TP-Link_C3CB,d8:0d:17:3e:c3:cb,-71,3,Sala dos técnicos
24/10/2025,7:37:58,9,IFPB-VISITANTE,84:f1:47:54:7f:22,-71,6,Sala dos técnicos
24/10/2025,7:37:58,9,IFPB,84:f1:47:54:7f:20,-71,6,Sala dos técnicos
24/10/2025,7:37:58,9,Lab. de Sinais Digitais,18:d6:c7:f9:37:2f,-72,11,Sala dos técnicos
24/10/2025,7:37:58,9,TP-Link_1324,7c:f1:7e:8d:13:22,-75,4,Sala dos técnicos
24/10/2025,7:37:58,9,Asterisk Server,18:0d:2c:7f:f5:9c,-79,11,Sala dos técnicos
24/10/2025,7:37:58,9,Intelbras,18:0d:2c:7f:eb:ac,-79,11,Sala dos técnicos
24/10/2025,7:37:58,9,IFPB,84:f1:47:54:96:e0,-81,6,Sala dos técnicos
24/10/2025,7:37:58,9,IFPB-VISITANTE,84:f1:47:54:96:e2,-82,6,Sala dos técnicos
24/10/2025,7:37:58,9,IFPB-Sala_Professor_14,48:51:cf:81:b0:9e,-83,2,Sala dos técnicos
24/10/2025,7:37:58,9,NUNYA_Room_2.4GHz,cc:32:e5:0c:fc:2b,-83,4,Sala dos técnicos
24/10/2025,7:37:58,9,GPDS,00:26:5a:66:55:ef,-84,6,Sala dos técnicos
24/10/2025,7:37:58,9,UA2-MiniLab,60:32:b1:2d:66:c3,-86,6,Sala dos técnicos
24/10/2025,7:37:58,9,IFPB,e4:4e:2d:85:4c:60,-88,1,Sala dos técnicos
24/10/2025,7:37:58,9,IFPB-Sala_13,e8:94:f6:b9:2f:46,-89,10,Sala dos técnicos
24/10/2025,7:37:58,9,IFPB-VISITANTE,e4:4e:2d:85:4c:62,-90,1,Sala dos técnicos
24/10/2025,7:37:58,9,LIMPEZA,54:e6:fc:cf:22:de,-95,6,Sala dos técnicos
24/10/2025,7:38:07,10,IFPB-Sala_Professor_14,24:fd:0d:57:19:26,-58,2,Sala dos técnicos
24/10/2025,7:38:07,10,IFPB TCC,d8:5d:4c:86:7e:66,-67,1,Sala dos técnicos
24/10/2025,7:38:07,10,APTelefonia,58:10:8c:91:f3:aa,-71,1,Sala dos técnicos
24/10/2025,7:38:07,10,IFPB,84:f1:47:54:7f:20,-71,6,Sala dos técnicos
24/10/2025,7:38:07,10,IFPB-VISITANTE,84:f1:47:54:7f:22,-71,6,Sala dos técnicos
24/10/2025,7:38:07,10,TP-Link_C3CB,d8:0d:17:3e:c3:cb,-73,3,Sala dos técnicos
24/10/2025,7:38:07,10,Lab. de Sinais Digitais,18:d6:c7:f9:37:2f,-74,11,Sala dos técnicos
24/10/2025,7:38:07,10,Asterisk Server,18:0d:2c:7f:f5:9c,-75,11,Sala dos técnicos
24/10/2025,7:38:07,10,Intelbras,18:0d:2c:7f:eb:ac,-75,11,Sala dos técnicos
24/10/2025,7:38:07,10,TP-Link_1324,7c:f1:7e:8d:13:22,-77,4,Sala dos técnicos
24/10/2025,7:38:07,10,IFPB-Sala_Professor_14,48:51:cf:81:b0:9e,-80,2,Sala dos técnicos
24/10/2025,7:38:07,10,IFPB,84:f1:47:54:96:e0,-82,6,Sala dos técnicos
24/10/2025,7:38:07,10,IFPB-VISITANTE,84:f1:47:54:96:e2,-82,6,Sala dos técnicos
24/10/2025,7:38:07,10,NUNYA_Room_2.4GHz,cc:32:e5:0c:fc:2b,-83,4,Sala dos técnicos
24/10/2025,7:38:07,10,GPDS,00:26:5a:66:55:ef,-85,6,Sala dos técnicos
24/10/2025,7:38:07,10,IFPB-VISITANTE,84:f1:47:54:fd:c2,-86,1,Sala dos técnicos
24/10/2025,7:38:07,10,IFPB,84:f1:47:54:fd:c0,-86,1,Sala dos técnicos
24/10/2025,7:38:07,10,IFPB,e4:4e:2d:85:4c:60,-88,1,Sala dos técnicos
24/10/2025,7:38:07,10,IFPB-VISITANTE,e4:4e:2d:85:4c:62,-88,1,Sala dos técnicos
24/10/2025,7:38:07,10,UA2-MiniLab,60:32:b1:2d:66:c3,-89,6,Sala dos técnicos
24/10/2025,7:38:07,10,IFPB-Sala_13,e8:94:f6:b9:2f:46,-89,10,Sala dos técnicos
24/10/2025,7:39:44,11,TP-Link_C3CB,d8:0d:17:3e:c3:cb,-66,3,Lab. de telecomunicações
24/10/2025,7:39:44,11,IFPB TCC,d8:5d:4c:86:7e:66,-68,1,Lab. de telecomunicações
24/10/2025,7:39:44,11,IFPB-Sala_Professor_14,24:fd:0d:57:19:26,-69,2,Lab. de telecomunicações
24/10/2025,7:39:44,11,IFPB,84:f1:47:54:7f:20,-73,6,Lab. de telecomunicações
24/10/2025,7:39:44,11,Lab. de Sinais Digitais,18:d6:c7:f9:37:2f,-75,11,Lab. de telecomunicações
24/10/2025,7:39:44,11,IFPB-VISITANTE,84:f1:47:54:7f:22,-76,6,Lab. de telecomunicações
24/10/2025,7:39:44,11,Asterisk Server,18:0d:2c:7f:f5:9c,-76,11,Lab. de telecomunicações
24/10/2025,7:39:44,11,IFPB-Sala_Professor_14,48:51:cf:81:b0:9e,-78,2,Lab. de telecomunicações
24/10/2025,7:39:44,11,APTelefonia,58:10:8c:91:f3:aa,-79,1,Lab. de telecomunicações
24/10/2025,7:39:44,11,IFPB,84:f1:47:54:fd:c0,-79,1,Lab. de telecomunicações
24/10/2025,7:39:44,11,IFPB-VISITANTE,84:f1:47:54:fd:c2,-79,1,Lab. de telecomunicações
24/10/2025,7:39:44,11,TP-Link_1324,7c:f1:7e:8d:13:22,-79,4,Lab. de telecomunicações
24/10/2025,7:39:44,11,UA2-MiniLab,60:32:b1:2d:66:c3,-79,6,Lab. de telecomunicações
24/10/2025,7:39:44,11,Intelbras,18:0d:2c:7f:eb:ac,-79,11,Lab. de telecomunicações
24/10/2025,7:39:44,11,GPDS,00:26:5a:66:55:ef,-85,6,Lab. de telecomunicações
24/10/2025,7:39:44,11,IFPB-VISITANTE,84:f1:47:54:96:e2,-86,6,Lab. de telecomunicações
24/10/2025,7:39:44,11,NUNYA_Room_2.4GHz,cc:32:e5:0c:fc:2b,-88,4,Lab. de telecomunicações
24/10/2025,7:39:44,11,IFPB,84:f1:47:54:96:e0,-88,6,Lab. de telecomunicações
24/10/2025,7:39:44,11,IFPB-VISITANTE,b8:11:4b:1d:1e:42,-88,6,Lab. de telecomunicações
24/10/2025,7:39:44,11,IFPB-Sala_13,e8:94:f6:b9:2f:46,-88,10,Lab. de telecomunicações
24/10/2025,7:39:44,11,IFPB,84:f1:47:54:71:00,-89,11,Lab. de telecomunicações
24/10/2025,7:39:44,11,IFPB-VISITANTE,84:f1:47:54:71:02,-90,11,Lab. de telecomunicações
24/10/2025,7:39:44,11,Lula Livre,da:38:d4:2e:cb:c6,-91,1,Lab. de telecomunicações
24/10/2025,7:39:53,12,TP-Link_C3CB,d8:0d:17:3e:c3:cb,-64,3,Lab. de telecomunicações
24/10/2025,7:39:53,12,IFPB TCC,d8:5d:4c:86:7e:66,-67,1,Lab. de telecomunicações
24/10/2025,7:39:53,12,IFPB-Sala_Professor_14,24:fd:0d:57:19:26,-68,2,Lab. de telecomunicações
24/10/2025,7:39:53,12,IFPB,84:f1:47:54:7f:20,-73,6,Lab. de telecomunicações
24/10/2025,7:39:53,12,IFPB-VISITANTE,84:f1:47:54:7f:22,-73,6,Lab. de telecomunicações
24/10/2025,7:39:53,12,Asterisk Server,18:0d:2c:7f:f5:9c,-73,11,Lab. de telecomunicações
24/10/2025,7:39:53,12,APTelefonia,58:10:8c:91:f3:aa,-76,1,Lab. de telecomunicações
24/10/2025,7:39:53,12,Lab. de Sinais Digitais,18:d6:c7:f9:37:2f,-77,11,Lab. de telecomunicações
24/10/2025,7:39:53,12,TP-Link_1324,7c:f1:7e:8d:13:22,-79,4,Lab. de telecomunicações
24/10/2025,7:39:53,12,Intelbras,18:0d:2c:7f:eb:ac,-80,11,Lab. de telecomunicações
24/10/2025,7:39:53,12,IFPB,84:f1:47:54:fd:c0,-82,1,Lab. de telecomunicações
24/10/2025,7:39:53,12,IFPB-VISITANTE,84:f1:47:54:fd:c2,-82,1,Lab. de telecomunicações
24/10/2025,7:39:53,12,IFPB-Sala_Professor_14,48:51:cf:81:b0:9e,-82,2,Lab. de telecomunicações
24/10/2025,7:39:53,12,UA2-MiniLab,60:32:b1:2d:66:c3,-84,6,Lab. de telecomunicações
24/10/2025,7:39:53,12,NUNYA_Room_2.4GHz,cc:32:e5:0c:fc:2b,-86,4,Lab. de telecomunicações
24/10/2025,7:39:53,12,IFPB,84:f1:47:54:96:e0,-86,6,Lab. de telecomunicações
24/10/2025,7:39:53,12,GPDS,00:26:5a:66:55:ef,-86,6,Lab. de telecomunicações
24/10/2025,7:39:53,12,IFPB-VISITANTE,84:f1:47:54:96:e2,-87,6,Lab. de telecomunicações
24/10/2025,7:39:53,12,IFPB-Sala_13,e8:94:f6:b9:2f:46,-87,10,Lab. de telecomunicações
24/10/2025,7:39:53,12,IFPB-VISITANTE,84:f1:47:54:71:02,-89,11,Lab. de telecomunicações
24/10/2025,7:39:53,12,IFPB,84:f1:47:54:71:00,-89,11,Lab. de telecomunicações
