data,hora,num,local,predição
27/04/2026,13:19:13,72,Lab. de aferição e calibração,Lab. de aferição e calibração
27/04/2026,13:19:13,73,Lab. de aferição e calibração,Lab. de aferição e calibração
27/04/2026,13:19:13,74,Lab. de aferição e calibração,Lab. de aferição e calibração
27/04/2026,13:19:13,75,Lab. de aferição e calibração,Lab. de aferição e calibração
27/04/2026,13:19:13,76,Lab. de aferição e calibração,Lab. de aferição e calibração
27/04/2026,13:19:13,77,Lab. de aferição e calibração,Lab. de aferição e calibração
27/04/2026,13:19:13,78,Lab. de aferição e calibração,Lab. de aferição e calibração
27/04/2026,13:19:13,79,Lab. de aferição e calibração,Lab. de aferição e calibração
27/04/2026,13:19:13,80,Lab. de aferição e calibração,Lab. de aferição e calibração
27/04/2026,13:19:13,81,Lab. de medidas em telecomunicações,Lab. de Instrumentação biomédica
27/04/2026,13:19:13,82,Lab. de medidas em telecomunicações,Lab. de medidas em telecomunicações
27/04/2026,13:19:13,83,Lab. de medidas em telecomunicações,Lab. de medidas em telecomunicações
27/04/2026,13:19:13,84,Lab. de medidas em telecomunicações,Lab. de medidas em telecomunicações
27/04/2026,13:19:13,85,Lab. de medidas em telecomunicações,Lab. de medidas em telecomunicações
27/04/2026,13:19:13,86,Lab. de medidas em telecomunicações,Lab. de medidas em telecomunicações
27/04/2026,13:19:13,87,Lab. de medidas em telecomunicações,Lab. de Instrumentação biomédica
27/04/2026,13:19:13,88,Lab. de medidas em telecomunicações,Lab. de medidas em telecomunicações
27/04/2026,13:19:13,89,Lab. de medidas em telecomunicações,Lab. de medidas em telecomunicações
27/04/2026,13:19:13,90,Lab. de medidas em telecomunicações,Lab. de medidas em telecomunicações
27/04/2026,13:19:13,91,Coordenação de pós em Eng. Elétrica,Coordenação de pós em Eng. Elétrica
27/04/2026,13:19:13,92,Coordenação de pós em Eng. Elétrica,Coordenação de pós em Eng. Elétrica
27/04/2026,13:19:13,93,Coordenação de pós em Eng. Elétrica,Coordenação de pós em Eng. Elétrica
27/04/2026,13:19:13,94,Coordenação de pós em Eng. Elétrica,Coordenação de pós em Eng. Elétrica
27/04/2026,13:19:13,95,Coordenação de pós em Eng. Elétrica,Coordenação de pós em Eng. Elétrica
27/04/2026,13:19:13,96,Coordenação de pós em Eng. Elétrica,Coordenação de pós em Eng. Elétrica
27/04/2026,13:19:13,97,Coordenação de pós em Eng. Elétrica,Coordenação de pós em Eng. Elétrica
27/04/2026,13:19:13,98,Coordenação de pós em Eng. Elétrica,Coordenação de pós em Eng. Elétrica
27/04/2026,13:19:13,99,Coordenação de pós em Eng. Elétrica,Coordenação de pós em Eng. Elétrica
27/04/2026,13:19:13,100,Coordenação de pós em Eng. Elétrica,Coordenação de pós em Eng. Elétrica
27/04/2026,13:19:13,101,Lab. de redes convergentes,Lab. de redes convergentes
27/04/2026,13:19:13,102,Lab. de redes convergentes,Lab. de redes convergentes
27/04/2026,13:19:13,103,Lab. de redes convergentes,Lab. de redes convergentes
27/04/2026,13:19:13,104,Lab. de redes convergentes,Lab. de redes convergentes
27/04/2026,13:19:13,105,Lab. de redes convergentes,Lab. de redes convergentes
27/04/2026,13:19:13,106,Lab. de redes convergentes,Lab. de redes convergentes
27/04/2026,13:19:13,107,Lab. de redes convergentes,Lab. de redes convergentes
27/04/2026,13:19:13,108,Lab. de redes convergentes,Lab. de redes convergentes
27/04/2026,13:19:13,109,Lab. de redes convergentes,Lab. de redes convergentes
27/04/2026,13:19:13,110,Lab. de redes convergentes,Lab. de redes convergentes
27/04/2026,13:19:13,111,Lab. de fibras ópticas,Lab. de redes convergentes
27/04/2026,13:19:13,112,Lab. de fibras ópticas,Lab. de redes convergentes
27/04/2026,13:19:13,113,Lab. de fibras ópticas,Lab. de redes convergentes
27/04/2026,13:19:13,114,Lab. de fibras ópticas,Lab. de redes convergentes
27/04/2026,13:19:13,115,Lab. de fibras ópticas,Lab. de redes convergentes
27/04/2026,13:19:13,116,Lab. de fibras ópticas,Lab. de redes convergentes
27/04/2026,13:19:13,117,Lab. de fibras ópticas,Lab. de redes convergentes
27/04/2026,13:19:13,118,Lab. de fibras ópticas,Lab. de redes convergentes
27/04/2026,13:19:13,119,Lab. de fibras ópticas,Lab. de redes convergentes
27/04/2026,13:19:13,120,Lab. de fibras ópticas,Lab. de redes convergentes
27/04/2026,13:19:13,121,Pesquisa em Eng. Elétrica,Pesquisa em Eng. Elétrica
27/04/2026,13:19:13,122,Pesquisa em Eng. Elétrica,Pesquisa em Eng. Elétrica
27/04/2026,13:19:13,123,Pesquisa em Eng. Elétrica,Pesquisa em Eng. Elétrica
27/04/2026,13:19:13,124,Pesquisa em Eng. Elétrica,Pesquisa em Eng. Elétrica
27/04/2026,13:19:13,125,Pesquisa em Eng. Elétrica,Pesquisa em Eng. Elétrica
27/04/2026,13:19:13,126,Pesquisa em Eng. Elétrica,Pesquisa em Eng. Elétrica
27/04/2026,13:19:13,127,Pesquisa em Eng. Elétrica,Pesquisa em Eng. Elétrica
27/04/2026,13:19:13,128,Pesquisa em Eng. Elétrica,Pesquisa em Eng. Elétrica
27/04/2026,13:19:13,129,Pesquisa em Eng. Elétrica,Pesquisa em Eng. Elétrica
27/04/2026,13:19:13,130,Pesquisa em Eng. Elétrica,Pesquisa em Eng. Elétrica
27/04/2026,13:19:13,131,Práticas didáticas,Práticas didáticas
27/04/2026,13:19:13,132,Práticas didáticas,Pesquisa em Eng. Elétrica
27/04/2026,13:19:13,133,Práticas didáticas,Práticas didáticas
27/04/2026,13:19:13,134,Práticas didáticas,Práticas didáticas
27/04/2026,13:19:13,135,Práticas didáticas,Práticas didáticas
27/04/2026,13:19:13,136,Práticas didáticas,Práticas didáticas
27/04/2026,13:19:13,137,Práticas didáticas,Práticas didáticas
27/04/2026,13:19:13,138,Práticas didáticas,Práticas didáticas
27/04/2026,13:19:13,139,Práticas didáticas,Práticas didáticas
27/04/2026,13:19:13,140,Práticas didáticas,Práticas didáticas
27/04/2026,13:19:13,141,Sala dos professores,Sala dos professores
27/04/2026,13:19:13,142,Sala dos professores,Sala dos professores
27/04/2026,13:19:13,143,Sala dos professores,Sala dos professores
27/04/2026,13:19:13,144,Sala dos professores,Sala dos professores
27/04/2026,13:19:13,145,Sala dos professores,Sala dos professores
27/04/2026,13:19:13,146,Sala dos professores,Sala dos professores
27/04/2026,13:19:13,147,Sala dos professores,Sala dos professores
27/04/2026,13:19:13,148,Sala dos professores,Sala dos professores
27/04/2026,13:19:13,149,Sala dos professores,Sala dos professores
27/04/2026,13:19:13,150,Sala dos professores,Sala dos professores
27/04/2026,13:19:13,151,Lab. química 03,Lab. química 03
27/04/2026,13:19:13,152,Lab. química 03,Lab. química 03
27/04/2026,13:19:13,153,Lab. química 03,Lab. química 03
27/04/2026,13:19:13,154,Lab. química 03,Lab. química 03
27/04/2026,13:19:13,155,Lab. química 03,Lab. química 03
27/04/2026,13:19:13,156,Lab. química 03,Lab. química 03
27/04/2026,13:19:13,157,Lab. química 03,Lab. química 03
27/04/2026,13:19:13,158,Lab. química 03,Lab. química 03
27/04/2026,13:19:13,159,Lab. química 03,Lab. química 03
27/04/2026,13:19:13,160,Lab. química 03,Lab. química 03
27/04/2026,13:19:13,161,Lab. química 02,Lab. química 02
27/04/2026,13:19:13,162,Lab. química 02,Lab. química 02
27/04/2026,13:19:13,163,Lab. química 02,Lab. química 02
27/04/2026,13:19:13,164,Lab. química 02,Lab. química 02
27/04/2026,13:19:13,165,Lab. química 02,Lab. química 03
27/04/2026,13:19:13,166,Lab. química 02,Lab. química 02
27/04/2026,13:19:13,167,Lab. química 02,Lab. química 02
27/04/2026,13:19:13,168,Lab. química 02,Lab. química 02
27/04/2026,13:19:13,169,Lab. química 02,Lab. química 02
27/04/2026,13:19:13,170,Lab. química 02,Lab. química 02
27/04/2026,13:19:13,171,Lab. química 01,Lab. química 02
27/04/2026,13:19:13,172,Lab. química 01,Lab. química 02
27/04/2026,13:19:13,173,Lab. química 01,Lab. química 01
27/04/2026,13:19:13,174,Lab. química 01,Lab. química 02
27/04/2026,13:19:13,175,Lab. química 01,Lab. química 02
27/04/2026,13:19:13,176,Lab. química 01,Lab. química 02
27/04/2026,13:19:13,177,Lab. química 01,Lab. química 02
27/04/2026,13:19:13,178,Lab. química 01,Lab. química 02
27/04/2026,13:19:13,179,Lab. química 01,Lab. química 02
27/04/2026,13:19:13,180,Lab. química 01,Lab. química 02
27/04/2026,13:19:13,181,Lab. de microscopia,Lab. de microscopia
27/04/2026,13:19:13,182,Lab. de microscopia,Lab. de matemática
27/04/2026,13:19:13,183,Lab. de microscopia,Lab. de matemática
27/04/2026,13:19:13,184,Lab. de microscopia,Lab. de matemática
27/04/2026,13:19:13,185,Lab. de microscopia,Lab. de microscopia
27/04/2026,13:19:13,186,Lab. de microscopia,Lab. de microscopia
27/04/2026,13:19:13,187,Lab. de microscopia,Lab. de matemática
27/04/2026,13:19:13,188,Lab. de microscopia,Lab. de matemática
27/04/2026,13:19:13,189,Lab. de microscopia,Lab. de matemática
27/04/2026,13:19:13,190,Lab. de microscopia,Lab. de microscopia
27/04/2026,13:19:13,191,Lab. de matemática,Lab. de microscopia
27/04/2026,13:19:13,192,Lab. de matemática,Lab. de matemática
27/04/2026,13:19:13,193,Lab. de matemática,Lab. de microscopia
27/04/2026,13:19:13,194,Lab. de matemática,Lab. de microscopia
27/04/2026,13:19:13,195,Lab. de matemática,Lab. de microscopia
27/04/2026,13:19:13,196,Lab. de matemática,Lab. de matemática
27/04/2026,13:19:13,197,Lab. de matemática,Lab. de microscopia
27/04/2026,13:19:13,198,Lab. de matemática,Lab. de microscopia
27/04/2026,13:19:13,199,Lab. de matemática,Lab. de matemática
27/04/2026,13:19:13,200,Lab. de matemática,Lab. de matemática
27/04/2026,13:19:13,201,Lab. de biologia,Lab. de biologia
27/04/2026,13:19:13,202,Lab. de biologia,Lab. de biologia
27/04/2026,13:19:13,203,Lab. de biologia,Lab. de biologia
27/04/2026,13:19:13,204,Lab. de biologia,Lab. de biologia
27/04/2026,13:19:13,205,Lab. de biologia,Lab. de biologia
27/04/2026,13:19:13,206,Lab. de biologia,Lab. de biologia
27/04/2026,13:19:13,207,Lab. de biologia,Lab. de biologia
27/04/2026,13:19:13,208,Lab. de biologia,Lab. de biologia
27/04/2026,13:19:13,209,Lab. de biologia,Lab. de biologia
27/04/2026,13:19:13,210,Lab. de biologia,Lab. de biologia
27/04/2026,13:19:13,211,Lab. de física,Lab. de biologia
27/04/2026,13:19:13,212,Lab. de física,Lab. de biologia
27/04/2026,13:19:13,213,Lab. de física,Lab. de biologia
27/04/2026,13:19:13,214,Lab. de física,Lab. de biologia
27/04/2026,13:19:13,215,Lab. de física,Lab. de física
27/04/2026,13:19:13,216,Lab. de física,Lab. de biologia
27/04/2026,13:19:13,217,Lab. de física,Lab. de física
27/04/2026,13:19:13,218,Lab. de física,Lab. de biologia
27/04/2026,13:19:13,219,Lab. de física,Lab. de biologia
27/04/2026,13:19:13,220,Lab. de física,Lab. de biologia
27/04/2026,13:19:13,221,Núcleo de pesquisa,Coordenação de química
27/04/2026,13:19:13,222,Núcleo de pesquisa,Coordenação de química
27/04/2026,13:19:13,223,Núcleo de pesquisa,Coordenação de química
27/04/2026,13:19:13,224,Núcleo de pesquisa,Núcleo de pesquisa
27/04/2026,13:19:13,225,Núcleo de pesquisa,Núcleo de pesquisa
27/04/2026,13:19:13,226,Núcleo de pesquisa,Coordenação de química
27/04/2026,13:19:13,227,Núcleo de pesquisa,Núcleo de pesquisa
27/04/2026,13:19:13,228,Núcleo de pesquisa,Lab. de microscopia
27/04/2026,13:19:13,229,Núcleo de pesquisa,Núcleo de pesquisa
27/04/2026,13:19:13,230,Núcleo de pesquisa,Núcleo de pesquisa
27/04/2026,13:19:13,231,Coordenação de química,Coordenação de química
27/04/2026,13:19:13,232,Coordenação de química,Coordenação de química
27/04/2026,13:19:13,233,Coordenação de química,Coordenação de química
27/04/2026,13:19:13,234,Coordenação de química,Coordenação de química
27/04/2026,13:19:13,235,Coordenação de química,Coordenação de química
27/04/2026,13:19:13,236,Coordenação de química,Coordenação de química
27/04/2026,13:19:13,237,Coordenação de química,Coordenação de química
27/04/2026,13:19:13,238,Coordenação de química,Lab. de microscopia
27/04/2026,13:19:13,239,Coordenação de química,Coordenação de química
27/04/2026,13:19:13,240,Coordenação de química,Coordenação de química
