data,hora,num,local,ssid,bssid,rssi,canal
27/04/2026,14:55:17,26,Auditório de Eng. Elétrica,IFPB-VISITANTE,e4:4e:2d:85:4c:62,-89,11
27/04/2026,14:55:17,26,Auditório de Eng. Elétrica,IFPB,e4:4e:2d:85:4c:60,-90,11
27/04/2026,14:55:17,26,Auditório de Eng. Elétrica,Auditório de Eng. Elétrica,Auditório de Eng. Elétrica,Auditório de Eng. Elétrica,Auditório de Eng. Elétrica
27/04/2026,14:55:27,27,Auditório de Eng. Elétrica,TP-Link_1324,7c:f1:7e:8d:13:22,-61,10
27/04/2026,14:55:27,27,Auditório de Eng. Elétrica,Lab. de Sinais Digitais,18:d6:c7:f9:37:2f,-63,11
27/04/2026,14:55:27,27,Auditório de Eng. Elétrica,APTelefonia,58:10:8c:91:f3:aa,-70,1
27/04/2026,14:55:27,27,Auditório de Eng. Elétrica,IFPB,84:f1:47:54:f9:80,-72,11
27/04/2026,14:55:27,27,Auditório de Eng. Elétrica,IFPB-VISITANTE,84:f1:47:54:f9:82,-72,11
27/04/2026,14:55:27,27,Auditório de Eng. Elétrica,UA2-MiniLab,60:32:b1:2d:66:c3,-73,10
27/04/2026,14:55:27,27,Auditório de Eng. Elétrica,A26 de Taciana,22:54:c2:cb:89:d4,-74,6
27/04/2026,14:55:27,27,Auditório de Eng. Elétrica,Intelbras,18:0d:2c:7f:eb:ac,-74,7
27/04/2026,14:55:27,27,Auditório de Eng. Elétrica,NPEF/NEPA,50:c7:bf:ef:56:8a,-76,3
27/04/2026,14:55:27,27,Auditório de Eng. Elétrica,GPDS,00:26:5a:66:55:ef,-77,6
27/04/2026,14:55:27,27,Auditório de Eng. Elétrica,TP-Link_C3CB,d8:0d:17:3e:c3:cb,-78,4
27/04/2026,14:55:27,27,Auditório de Eng. Elétrica,IFPB-VISITANTE,84:f1:47:54:96:e2,-79,1
27/04/2026,14:55:27,27,Auditório de Eng. Elétrica,IFPB,84:f1:47:54:8b:a0,-79,1
27/04/2026,14:55:27,27,Auditório de Eng. Elétrica,IFPB-VISITANTE,84:f1:47:54:8b:a2,-80,1
27/04/2026,14:55:27,27,Auditório de Eng. Elétrica,IFPB,84:f1:47:54:96:e0,-80,1
27/04/2026,14:55:27,27,Auditório de Eng. Elétrica,IFPB-Sala_Professor_14,48:51:cf:81:b0:9e,-80,8
27/04/2026,14:55:27,27,Auditório de Eng. Elétrica,EBF243D6-HE8D94yaFM1AOcS,44:d2:44:dd:32:49,-82,11
27/04/2026,14:55:27,27,Auditório de Eng. Elétrica,IFPB-VISITANTE,24:36:da:2b:5e:c2,-83,1
27/04/2026,14:55:27,27,Auditório de Eng. Elétrica,IFPB-VISITANTE,84:f1:47:54:6b:82,-83,6
27/04/2026,14:55:27,27,Auditório de Eng. Elétrica,IFPB,24:36:da:2b:5e:c0,-84,1
27/04/2026,14:55:27,27,Auditório de Eng. Elétrica,IFPB,84:f1:47:54:6b:80,-84,6
27/04/2026,14:55:27,27,Auditório de Eng. Elétrica,NUNYA_Room_2.4GHz,cc:32:e5:0c:fc:2b,-89,9
27/04/2026,14:55:27,27,Auditório de Eng. Elétrica,SALA_MESTRADO,64:66:b3:62:eb:86,-90,1
27/04/2026,14:55:27,27,Auditório de Eng. Elétrica,IFPB-VISITANTE,e4:4e:2d:85:4c:62,-92,11
27/04/2026,14:55:27,27,Auditório de Eng. Elétrica,Auditório de Eng. Elétrica,Auditório de Eng. Elétrica,Auditório de Eng. Elétrica,Auditório de Eng. Elétrica
27/04/2026,14:55:37,28,Auditório de Eng. Elétrica,TP-Link_1324,7c:f1:7e:8d:13:22,-63,10
27/04/2026,14:55:37,28,Auditório de Eng. Elétrica,Lab. de Sinais Digitais,18:d6:c7:f9:37:2f,-67,11
27/04/2026,14:55:37,28,Auditório de Eng. Elétrica,IFPB-VISITANTE,84:f1:47:54:f9:82,-70,11
27/04/2026,14:55:37,28,Auditório de Eng. Elétrica,IFPB,84:f1:47:54:f9:80,-70,11
27/04/2026,14:55:37,28,Auditório de Eng. Elétrica,UA2-MiniLab,60:32:b1:2d:66:c3,-71,10
27/04/2026,14:55:37,28,Auditório de Eng. Elétrica,A26 de Taciana,22:54:c2:cb:89:d4,-72,6
27/04/2026,14:55:37,28,Auditório de Eng. Elétrica,GPDS,00:26:5a:66:55:ef,-74,6
27/04/2026,14:55:37,28,Auditório de Eng. Elétrica,Intelbras,18:0d:2c:7f:eb:ac,-74,7
27/04/2026,14:55:37,28,Auditório de Eng. Elétrica,APTelefonia,58:10:8c:91:f3:aa,-75,1
27/04/2026,14:55:37,28,Auditório de Eng. Elétrica,NPEF/NEPA,50:c7:bf:ef:56:8a,-75,3
27/04/2026,14:55:37,28,Auditório de Eng. Elétrica,IFPB-VISITANTE,84:f1:47:54:8b:a2,-76,1
27/04/2026,14:55:37,28,Auditório de Eng. Elétrica,IFPB,84:f1:47:54:8b:a0,-76,1
27/04/2026,14:55:37,28,Auditório de Eng. Elétrica,IFPB-VISITANTE,84:f1:47:54:6b:82,-76,6
27/04/2026,14:55:37,28,Auditório de Eng. Elétrica,TP-Link_C3CB,d8:0d:17:3e:c3:cb,-77,4
27/04/2026,14:55:37,28,Auditório de Eng. Elétrica,IFPB,84:f1:47:54:6b:80,-77,6
27/04/2026,14:55:37,28,Auditório de Eng. Elétrica,SALA_MESTRADO,64:66:b3:62:eb:86,-78,1
27/04/2026,14:55:37,28,Auditório de Eng. Elétrica,IFPB-VISITANTE,84:f1:47:54:96:e2,-78,1
27/04/2026,14:55:37,28,Auditório de Eng. Elétrica,EBF243D6-HE8D94yaFM1AOcS,44:d2:44:dd:32:49,-78,11
27/04/2026,14:55:37,28,Auditório de Eng. Elétrica,IFPB,84:f1:47:54:96:e0,-79,1
27/04/2026,14:55:37,28,Auditório de Eng. Elétrica,IFPB-Sala_Professor_14,48:51:cf:81:b0:9e,-82,8
27/04/2026,14:55:37,28,Auditório de Eng. Elétrica,IFPB-VISITANTE,24:36:da:2b:5e:c2,-83,1
27/04/2026,14:55:37,28,Auditório de Eng. Elétrica,IFPB,24:36:da:2b:5e:c0,-84,1
27/04/2026,14:55:37,28,Auditório de Eng. Elétrica,IFPB,24:36:da:2b:bc:00,-87,6
27/04/2026,14:55:37,28,Auditório de Eng. Elétrica,NUNYA_Room_2.4GHz,cc:32:e5:0c:fc:2b,-87,9
27/04/2026,14:55:37,28,Auditório de Eng. Elétrica,IFPB-VISITANTE,24:36:da:2b:bc:02,-88,6
27/04/2026,14:55:37,28,Auditório de Eng. Elétrica,IFPB-VISITANTE,e4:4e:2d:85:4c:62,-90,11
27/04/2026,14:55:38,28,Auditório de Eng. Elétrica,Auditório de Eng. Elétrica,Auditório de Eng. Elétrica,Auditório de Eng. Elétrica,Auditório de Eng. Elétrica
27/04/2026,14:55:47,29,Auditório de Eng. Elétrica,Lab. de Sinais Digitais,18:d6:c7:f9:37:2f,-61,11
27/04/2026,14:55:47,29,Auditório de Eng. Elétrica,TP-Link_1324,7c:f1:7e:8d:13:22,-63,10
27/04/2026,14:55:47,29,Auditório de Eng. Elétrica,UA2-MiniLab,60:32:b1:2d:66:c3,-70,10
27/04/2026,14:55:47,29,Auditório de Eng. Elétrica,GPDS,00:26:5a:66:55:ef,-73,6
27/04/2026,14:55:47,29,Auditório de Eng. Elétrica,IFPB,84:f1:47:54:6b:80,-73,6
27/04/2026,14:55:47,29,Auditório de Eng. Elétrica,IFPB-VISITANTE,84:f1:47:54:6b:82,-73,6
27/04/2026,14:55:47,29,Auditório de Eng. Elétrica,IFPB,84:f1:47:54:f9:80,-73,11
27/04/2026,14:55:47,29,Auditório de Eng. Elétrica,IFPB-VISITANTE,84:f1:47:54:f9:82,-73,11
27/04/2026,14:55:47,29,Auditório de Eng. Elétrica,IFPB,84:f1:47:54:8b:a0,-75,1
27/04/2026,14:55:47,29,Auditório de Eng. Elétrica,SALA_MESTRADO,64:66:b3:62:eb:86,-75,1
27/04/2026,14:55:47,29,Auditório de Eng. Elétrica,APTelefonia,58:10:8c:91:f3:aa,-75,1
27/04/2026,14:55:47,29,Auditório de Eng. Elétrica,NPEF/NEPA,50:c7:bf:ef:56:8a,-75,3
27/04/2026,14:55:47,29,Auditório de Eng. Elétrica,Intelbras,18:0d:2c:7f:eb:ac,-76,7
27/04/2026,14:55:47,29,Auditório de Eng. Elétrica,IFPB-VISITANTE,84:f1:47:54:8b:a2,-77,1
27/04/2026,14:55:47,29,Auditório de Eng. Elétrica,IFPB,84:f1:47:54:96:e0,-79,1
27/04/2026,14:55:47,29,Auditório de Eng. Elétrica,IFPB-VISITANTE,84:f1:47:54:96:e2,-79,1
27/04/2026,14:55:47,29,Auditório de Eng. Elétrica,IFPB-Sala_Professor_14,48:51:cf:81:b0:9e,-80,8
27/04/2026,14:55:47,29,Auditório de Eng. Elétrica,IFPB-VISITANTE,24:36:da:2b:5e:c2,-83,1
27/04/2026,14:55:47,29,Auditório de Eng. Elétrica,IFPB,24:36:da:2b:5e:c0,-83,1
27/04/2026,14:55:47,29,Auditório de Eng. Elétrica,A26 de Taciana,22:54:c2:cb:89:d4,-83,6
27/04/2026,14:55:47,29,Auditório de Eng. Elétrica,EBF243D6-HE8D94yaFM1AOcS,44:d2:44:dd:32:49,-85,11
27/04/2026,14:55:47,29,Auditório de Eng. Elétrica,IFPB-Sala_Professor_14,24:fd:0d:57:19:26,-86,5
27/04/2026,14:55:48,29,Auditório de Eng. Elétrica,IFPB-VISITANTE,84:f1:47:54:eb:22,-87,6
27/04/2026,14:55:48,29,Auditório de Eng. Elétrica,NUNYA_Room_2.4GHz,cc:32:e5:0c:fc:2b,-87,9
27/04/2026,14:55:48,29,Auditório de Eng. Elétrica,IFPB-VISITANTE,e4:4e:2d:85:4c:62,-89,11
27/04/2026,14:55:48,29,Auditório de Eng. Elétrica,IFPB,e4:4e:2d:85:4c:60,-91,11
27/04/2026,14:55:48,29,Auditório de Eng. Elétrica,IFPB TCC,d8:5d:4c:86:7e:66,-93,1
27/04/2026,14:55:48,29,Auditório de Eng. Elétrica,Auditório de Eng. Elétrica,Auditório de Eng. Elétrica,Auditório de Eng. Elétrica,Auditório de Eng. Elétrica
27/04/2026,14:55:57,30,Auditório de Eng. Elétrica,TP-Link_1324,7c:f1:7e:8d:13:22,-63,10
27/04/2026,14:55:57,30,Auditório de Eng. Elétrica,Lab. de Sinais Digitais,18:d6:c7:f9:37:2f,-64,11
27/04/2026,14:55:57,30,Auditório de Eng. Elétrica,IFPB,84:f1:47:54:f9:80,-70,11
27/04/2026,14:55:57,30,Auditório de Eng. Elétrica,IFPB-VISITANTE,84:f1:47:54:f9:82,-70,11
27/04/2026,14:55:57,30,Auditório de Eng. Elétrica,GPDS,00:26:5a:66:55:ef,-71,6
27/04/2026,14:55:58,30,Auditório de Eng. Elétrica,APTelefonia,58:10:8c:91:f3:aa,-72,1
27/04/2026,14:55:58,30,Auditório de Eng. Elétrica,SALA_MESTRADO,64:66:b3:62:eb:86,-75,1
27/04/2026,14:55:58,30,Auditório de Eng. Elétrica,UA2-MiniLab,60:32:b1:2d:66:c3,-75,10
27/04/2026,14:55:58,30,Auditório de Eng. Elétrica,NPEF/NEPA,50:c7:bf:ef:56:8a,-76,3
27/04/2026,14:55:58,30,Auditório de Eng. Elétrica,Intelbras,18:0d:2c:7f:eb:ac,-76,7
27/04/2026,14:55:58,30,Auditório de Eng. Elétrica,TP-Link_C3CB,d8:0d:17:3e:c3:cb,-77,4
27/04/2026,14:55:58,30,Auditório de Eng. Elétrica,IFPB,84:f1:47:54:96:e0,-79,1
27/04/2026,14:55:58,30,Auditório de Eng. Elétrica,IFPB-VISITANTE,84:f1:47:54:96:e2,-79,1
27/04/2026,14:55:58,30,Auditório de Eng. Elétrica,EBF243D6-HE8D94yaFM1AOcS,44:d2:44:dd:32:49,-79,11
27/04/2026,14:55:58,30,Auditório de Eng. Elétrica,IFPB-VISITANTE,84:f1:47:54:8b:a2,-80,1
27/04/2026,14:55:58,30,Auditório de Eng. Elétrica,IFPB,84:f1:47:54:8b:a0,-80,1
27/04/2026,14:55:58,30,Auditório de Eng. Elétrica,IFPB,84:f1:47:54:6b:80,-80,6
27/04/2026,14:55:58,30,Auditório de Eng. Elétrica,IFPB-VISITANTE,84:f1:47:54:6b:82,-80,6
27/04/2026,14:55:58,30,Auditório de Eng. Elétrica,IFPB-VISITANTE,24:36:da:2b:5e:c2,-82,1
27/04/2026,14:55:58,30,Auditório de Eng. Elétrica,IFPB,24:36:da:2b:5e:c0,-83,1
27/04/2026,14:55:58,30,Auditório de Eng. Elétrica,IFPB-Sala_Professor_14,48:51:cf:81:b0:9e,-85,8
27/04/2026,14:55:58,30,Auditório de Eng. Elétrica,IFPB-Sala_Professor_14,24:fd:0d:57:19:26,-87,5
27/04/2026,14:55:58,30,Auditório de Eng. Elétrica,IFPB,84:f1:47:54:eb:20,-87,6
27/04/2026,14:55:58,30,Auditório de Eng. Elétrica,IFPB-VISITANTE,84:f1:47:54:eb:22,-87,6
27/04/2026,14:55:58,30,Auditório de Eng. Elétrica,NUNYA_Room_2.4GHz,cc:32:e5:0c:fc:2b,-90,9
27/04/2026,14:55:58,30,Auditório de Eng. Elétrica,IFPB TCC,d8:5d:4c:86:7e:66,-93,1
27/04/2026,14:55:58,30,Auditório de Eng. Elétrica,Auditório de Eng. Elétrica,Auditório de Eng. Elétrica,Auditório de Eng. Elétrica,Auditório de Eng. Elétrica
27/04/2026,14:56:19,31,Lab. de Instrumentação biomédica,TP-Link_1324,7c:f1:7e:8d:13:22,-62,10
27/04/2026,14:56:19,31,Lab. de Instrumentação biomédica,APTelefonia,58:10:8c:91:f3:aa,-65,1
27/04/2026,14:56:19,31,Lab. de Instrumentação biomédica,Lab. de Sinais Digitais,18:d6:c7:f9:37:2f,-67,11
27/04/2026,14:56:19,31,Lab. de Instrumentação biomédica,IFPB,84:f1:47:54:96:e0,-68,1
27/04/2026,14:56:19,31,Lab. de Instrumentação biomédica,IFPB-VISITANTE,84:f1:47:54:96:e2,-68,1
27/04/2026,14:56:20,31,Lab. de Instrumentação biomédica,Intelbras,18:0d:2c:7f:eb:ac,-72,7
27/04/2026,14:56:20,31,Lab. de Instrumentação biomédica,IFPB,84:f1:47:54:8b:a0,-78,1
27/04/2026,14:56:20,31,Lab. de Instrumentação biomédica,IFPB-VISITANTE,84:f1:47:54:6b:82,-78,6
27/04/2026,14:56:20,31,Lab. de Instrumentação biomédica,IFPB-VISITANTE,84:f1:47:54:8b:a2,-79,1
27/04/2026,14:56:20,31,Lab. de Instrumentação biomédica,IFPB,84:f1:47:54:6b:80,-79,6
27/04/2026,14:56:20,31,Lab. de Instrumentação biomédica,GPDS,00:26:5a:66:55:ef,-79,6
27/04/2026,14:56:20,31,Lab. de Instrumentação biomédica,UA2-MiniLab,60:32:b1:2d:66:c3,-80,10
27/04/2026,14:56:20,31,Lab. de Instrumentação biomédica,TP-Link_C3CB,d8:0d:17:3e:c3:cb,-81,4
27/04/2026,14:56:20,31,Lab. de Instrumentação biomédica,NPEF/NEPA,50:c7:bf:ef:56:8a,-82,3
27/04/2026,14:56:20,31,Lab. de Instrumentação biomédica,IFPB-VISITANTE,e4:4e:2d:85:4c:62,-82,11
27/04/2026,14:56:20,31,Lab. de Instrumentação biomédica,IFPB,e4:4e:2d:85:4c:60,-82,11
27/04/2026,14:56:20,31,Lab. de Instrumentação biomédica,IFPB-Sala_Professor_14,24:fd:0d:57:19:26,-83,5
27/04/2026,14:56:20,31,Lab. de Instrumentação biomédica,IFPB-VISITANTE,84:f1:47:54:f9:82,-83,11
27/04/2026,14:56:20,31,Lab. de Instrumentação biomédica,IFPB,84:f1:47:54:f9:80,-83,11
27/04/2026,14:56:20,31,Lab. de Instrumentação biomédica,SALA_MESTRADO,64:66:b3:62:eb:86,-84,1
27/04/2026,14:56:20,31,Lab. de Instrumentação biomédica,IFPB-VISITANTE,24:36:da:2b:5e:c2,-87,1
27/04/2026,14:56:20,31,Lab. de Instrumentação biomédica,IFPB,24:36:da:2b:5e:c0,-88,1
27/04/2026,14:56:20,31,Lab. de Instrumentação biomédica,IFPB-VISITANTE,24:36:da:2b:bc:02,-88,6
27/04/2026,14:56:20,31,Lab. de Instrumentação biomédica,IFPB,24:36:da:2b:bc:00,-88,6
27/04/2026,14:56:20,31,Lab. de Instrumentação biomédica,IFPB-Sala_Professor_14,48:51:cf:81:b0:9e,-89,8
27/04/2026,14:56:20,31,Lab. de Instrumentação biomédica,IFPB TCC,d8:5d:4c:86:7e:66,-92,1
27/04/2026,14:56:20,31,Lab. de Instrumentação biomédica,A26 de Taciana,22:54:c2:cb:89:d4,-92,6
27/04/2026,14:56:20,31,Lab. de Instrumentação biomédica,NUNYA_Room_2.4GHz,cc:32:e5:0c:fc:2b,-93,9
27/04/2026,14:56:20,31,Lab. de Instrumentação biomédica,EBF243D6-HE8D94yaFM1AOcS,44:d2:44:dd:32:49,-94,11
27/04/2026,14:56:20,31,Lab. de Instrumentação biomédica,Lab. de Instrumentação biomédica,Lab. de Instrumentação biomédica,Lab. de Instrumentação biomédica,Lab. de Instrumentação biomédica
27/04/2026,14:56:30,32,Lab. de Instrumentação biomédica,TP-Link_1324,7c:f1:7e:8d:13:22,-59,10
27/04/2026,14:56:30,32,Lab. de Instrumentação biomédica,APTelefonia,58:10:8c:91:f3:aa,-62,1
27/04/2026,14:56:30,32,Lab. de Instrumentação biomédica,IFPB,84:f1:47:54:96:e0,-69,1
27/04/2026,14:56:30,32,Lab. de Instrumentação biomédica,IFPB-VISITANTE,84:f1:47:54:96:e2,-69,1
27/04/2026,14:56:30,32,Lab. de Instrumentação biomédica,Intelbras,18:0d:2c:7f:eb:ac,-72,7
27/04/2026,14:56:30,32,Lab. de Instrumentação biomédica,Lab. de Sinais Digitais,18:d6:c7:f9:37:2f,-72,11
27/04/2026,14:56:30,32,Lab. de Instrumentação biomédica,IFPB-Sala_Professor_14,24:fd:0d:57:19:26,-75,5
27/04/2026,14:56:30,32,Lab. de Instrumentação biomédica,IFPB,e4:4e:2d:85:4c:60,-79,11
27/04/2026,14:56:30,32,Lab. de Instrumentação biomédica,IFPB-VISITANTE,e4:4e:2d:85:4c:62,-79,11
27/04/2026,14:56:30,32,Lab. de Instrumentação biomédica,IFPB-VISITANTE,84:f1:47:54:8b:a2,-80,1
27/04/2026,14:56:30,32,Lab. de Instrumentação biomédica,IFPB,84:f1:47:54:8b:a0,-81,1
27/04/2026,14:56:30,32,Lab. de Instrumentação biomédica,TP-Link_C3CB,d8:0d:17:3e:c3:cb,-81,4
27/04/2026,14:56:30,32,Lab. de Instrumentação biomédica,IFPB-VISITANTE,84:f1:47:54:6b:82,-81,6
27/04/2026,14:56:30,32,Lab. de Instrumentação biomédica,IFPB,84:f1:47:54:6b:80,-81,6
27/04/2026,14:56:30,32,Lab. de Instrumentação biomédica,UA2-MiniLab,60:32:b1:2d:66:c3,-81,10
27/04/2026,14:56:30,32,Lab. de Instrumentação biomédica,NPEF/NEPA,50:c7:bf:ef:56:8a,-82,3
27/04/2026,14:56:30,32,Lab. de Instrumentação biomédica,IFPB-VISITANTE,84:f1:47:54:f9:82,-82,11
27/04/2026,14:56:30,32,Lab. de Instrumentação biomédica,IFPB,84:f1:47:54:f9:80,-83,11
27/04/2026,14:56:30,32,Lab. de Instrumentação biomédica,IFPB,24:36:da:2b:bc:00,-86,6
27/04/2026,14:56:30,32,Lab. de Instrumentação biomédica,IFPB-VISITANTE,24:36:da:2b:bc:02,-87,6
27/04/2026,14:56:30,32,Lab. de Instrumentação biomédica,IFPB,24:36:da:2b:5e:c0,-89,1
27/04/2026,14:56:30,32,Lab. de Instrumentação biomédica,SALA_MESTRADO,64:66:b3:62:eb:86,-89,1
27/04/2026,14:56:30,32,Lab. de Instrumentação biomédica,IFPB-VISITANTE,24:36:da:2b:5e:c2,-90,1
27/04/2026,14:56:30,32,Lab. de Instrumentação biomédica,IFPB TCC,d8:5d:4c:86:7e:66,-90,1
27/04/2026,14:56:30,32,Lab. de Instrumentação biomédica,GPDS,00:26:5a:66:55:ef,-90,6
27/04/2026,14:56:30,32,Lab. de Instrumentação biomédica,A26 de Taciana,22:54:c2:cb:89:d4,-92,6
27/04/2026,14:56:30,32,Lab. de Instrumentação biomédica,IFPB-Sala_Professor_14,48:51:cf:81:b0:9e,-92,8
27/04/2026,14:56:30,32,Lab. de Instrumentação biomédica,NUNYA_Room_2.4GHz,cc:32:e5:0c:fc:2b,-93,9
27/04/2026,14:56:30,32,Lab. de Instrumentação biomédica,EBF243D6-HE8D94yaFM1AOcS,44:d2:44:dd:32:49,-94,11
27/04/2026,14:56:30,32,Lab. de Instrumentação biomédica,Lab. de Instrumentação biomédica,Lab. de Instrumentação biomédica,Lab. de Instrumentação biomédica,Lab. de Instrumentação biomédica
27/04/2026,14:56:40,33,Lab. de Instrumentação biomédica,APTelefonia,58:10:8c:91:f3:aa,-58,1
27/04/2026,14:56:40,33,Lab. de Instrumentação biomédica,TP-Link_1324,7c:f1:7e:8d:13:22,-64,10
27/04/2026,14:56:40,33,Lab. de Instrumentação biomédica,Lab. de Sinais Digitais,18:d6:c7:f9:37:2f,-66,11
27/04/2026,14:56:40,33,Lab. de Instrumentação biomédica,IFPB,84:f1:47:54:96:e0,-68,1
27/04/2026,14:56:40,33,Lab. de Instrumentação biomédica,IFPB-VISITANTE,84:f1:47:54:96:e2,-69,1
27/04/2026,14:56:40,33,Lab. de Instrumentação biomédica,Intelbras,18:0d:2c:7f:eb:ac,-72,7
27/04/2026,14:56:40,33,Lab. de Instrumentação biomédica,IFPB-Sala_Professor_14,24:fd:0d:57:19:26,-75,5
27/04/2026,14:56:40,33,Lab. de Instrumentação biomédica,GPDS,00:26:5a:66:55:ef,-79,6
27/04/2026,14:56:40,33,Lab. de Instrumentação biomédica,IFPB-VISITANTE,84:f1:47:54:8b:a2,-81,1
27/04/2026,14:56:40,33,Lab. de Instrumentação biomédica,IFPB,84:f1:47:54:8b:a0,-81,1
27/04/2026,14:56:40,33,Lab. de Instrumentação biomédica,IFPB,e4:4e:2d:85:4c:60,-81,11
27/04/2026,14:56:40,33,Lab. de Instrumentação biomédica,IFPB-VISITANTE,e4:4e:2d:85:4c:62,-81,11
27/04/2026,14:56:40,33,Lab. de Instrumentação biomédica,IFPB,84:f1:47:54:6b:80,-82,6
27/04/2026,14:56:40,33,Lab. de Instrumentação biomédica,IFPB-VISITANTE,24:36:da:2b:bc:02,-82,6
27/04/2026,14:56:40,33,Lab. de Instrumentação biomédica,IFPB,24:36:da:2b:bc:00,-82,6
27/04/2026,14:56:40,33,Lab. de Instrumentação biomédica,NPEF/NEPA,50:c7:bf:ef:56:8a,-83,3
27/04/2026,14:56:40,33,Lab. de Instrumentação biomédica,TP-Link_C3CB,d8:0d:17:3e:c3:cb,-83,4
27/04/2026,14:56:40,33,Lab. de Instrumentação biomédica,IFPB-VISITANTE,84:f1:47:54:6b:82,-83,6
27/04/2026,14:56:40,33,Lab. de Instrumentação biomédica,IFPB,24:36:da:2b:5e:c0,-84,1
27/04/2026,14:56:40,33,Lab. de Instrumentação biomédica,UA2-MiniLab,60:32:b1:2d:66:c3,-85,10
27/04/2026,14:56:40,33,Lab. de Instrumentação biomédica,IFPB-VISITANTE,24:36:da:2b:5e:c2,-87,1
27/04/2026,14:56:40,33,Lab. de Instrumentação biomédica,IFPB-Sala_Professor_14,48:51:cf:81:b0:9e,-90,8
27/04/2026,14:56:40,33,Lab. de Instrumentação biomédica,A26 de Taciana,22:54:c2:cb:89:d4,-91,6
27/04/2026,14:56:40,33,Lab. de Instrumentação biomédica,IFPB TCC,d8:5d:4c:86:7e:66,-94,1
27/04/2026,14:56:40,33,Lab. de Instrumentação biomédica,NUNYA_Room_2.4GHz,cc:32:e5:0c:fc:2b,-94,9
27/04/2026,14:56:40,33,Lab. de Instrumentação biomédica,EBF243D6-HE8D94yaFM1AOcS,44:d2:44:dd:32:49,-94,11
27/04/2026,14:56:41,33,Lab. de Instrumentação biomédica,Lab. de Instrumentação biomédica,Lab. de Instrumentação biomédica,Lab. de Instrumentação biomédica,Lab. de Instrumentação biomédica
27/04/2026,14:56:50,34,Lab. de Instrumentação biomédica,APTelefonia,58:10:8c:91:f3:aa,-60,1
27/04/2026,14:56:50,34,Lab. de Instrumentação biomédica,TP-Link_1324,7c:f1:7e:8d:13:22,-63,10
27/04/2026,14:56:50,34,Lab. de Instrumentação biomédica,Lab. de Sinais Digitais,18:d6:c7:f9:37:2f,-67,11
27/04/2026,14:56:50,34,Lab. de Instrumentação biomédica,IFPB,84:f1:47:54:96:e0,-68,1
27/04/2026,14:56:50,34,Lab. de Instrumentação biomédica,IFPB-VISITANTE,84:f1:47:54:96:e2,-69,1
27/04/2026,14:56:50,34,Lab. de Instrumentação biomédica,Intelbras,18:0d:2c:7f:eb:ac,-72,7
27/04/2026,14:56:50,34,Lab. de Instrumentação biomédica,IFPB-Sala_Professor_14,24:fd:0d:57:19:26,-76,5
27/04/2026,14:56:50,34,Lab. de Instrumentação biomédica,IFPB,84:f1:47:54:8b:a0,-80,1
27/04/2026,14:56:50,34,Lab. de Instrumentação biomédica,IFPB-VISITANTE,84:f1:47:54:8b:a2,-80,1
27/04/2026,14:56:50,34,Lab. de Instrumentação biomédica,IFPB,84:f1:47:54:6b:80,-80,6
27/04/2026,14:56:50,34,Lab. de Instrumentação biomédica,IFPB-VISITANTE,84:f1:47:54:6b:82,-80,6
27/04/2026,14:56:50,34,Lab. de Instrumentação biomédica,IFPB-VISITANTE,84:f1:47:54:f9:82,-80,11
27/04/2026,14:56:50,34,Lab. de Instrumentação biomédica,IFPB,e4:4e:2d:85:4c:60,-80,11
27/04/2026,14:56:50,34,Lab. de Instrumentação biomédica,UA2-MiniLab,60:32:b1:2d:66:c3,-81,10
27/04/2026,14:56:50,34,Lab. de Instrumentação biomédica,IFPB-VISITANTE,e4:4e:2d:85:4c:62,-81,11
27/04/2026,14:56:50,34,Lab. de Instrumentação biomédica,NPEF/NEPA,50:c7:bf:ef:56:8a,-82,3
27/04/2026,14:56:51,34,Lab. de Instrumentação biomédica,TP-Link_C3CB,d8:0d:17:3e:c3:cb,-82,4
27/04/2026,14:56:51,34,Lab. de Instrumentação biomédica,IFPB,24:36:da:2b:bc:00,-82,6
27/04/2026,14:56:51,34,Lab. de Instrumentação biomédica,IFPB,84:f1:47:54:f9:80,-82,11
27/04/2026,14:56:51,34,Lab. de Instrumentação biomédica,IFPB-VISITANTE,24:36:da:2b:bc:02,-83,6
27/04/2026,14:56:51,34,Lab. de Instrumentação biomédica,IFPB-VISITANTE,24:36:da:2b:5e:c2,-85,1
27/04/2026,14:56:51,34,Lab. de Instrumentação biomédica,IFPB,24:36:da:2b:5e:c0,-85,1
27/04/2026,14:56:51,34,Lab. de Instrumentação biomédica,NUNYA_Room_2.4GHz,cc:32:e5:0c:fc:2b,-88,9
27/04/2026,14:56:51,34,Lab. de Instrumentação biomédica,IFPB-Sala_Professor_14,48:51:cf:81:b0:9e,-89,8
27/04/2026,14:56:51,34,Lab. de Instrumentação biomédica,IFPB TCC,d8:5d:4c:86:7e:66,-91,1
27/04/2026,14:56:51,34,Lab. de Instrumentação biomédica,SALA_MESTRADO,64:66:b3:62:eb:86,-92,1
27/04/2026,14:56:51,34,Lab. de Instrumentação biomédica,GPDS,00:26:5a:66:55:ef,-93,6
27/04/2026,14:56:51,34,Lab. de Instrumentação biomédica,IFPB-Sala_13,e8:94:f6:b9:2f:46,-95,6
27/04/2026,14:56:51,34,Lab. de Instrumentação biomédica,Lab. de Instrumentação biomédica,Lab. de Instrumentação biomédica,Lab. de Instrumentação biomédica,Lab. de Instrumentação biomédica
